,driverId,fname,lname,raceId,year,laps,fastestLapTime,fastestLap,fastestLapSpeed,averagelaptime,time_deviation,avg_pitstop,pit_dev
4265,847,George,Russell,1039.0,2020,59,81.645,58.0,231.269,142.49938983050848,254.677185805605,556.337,734.6493116974248
4266,847,George,Russell,1040.0,2020,52,97.352,52.0,216.254,110.0422115384615,20.016275025477405,29.757666666666665,0.37293609819020335
4267,847,George,Russell,1041.0,2020,12,94.52600000000001,6.0,196.06,98.12108333333333,6.187960075947094,22.496,
4268,847,George,Russell,1042.0,2020,65,80.882,62.0,207.101,83.92370769230769,4.596754098420552,32.991,
4269,847,George,Russell,1043.0,2020,51,78.811,43.0,224.237,82.04213725490195,7.6813546253759375,29.707,
4270,847,George,Russell,1044.0,2020,57,100.814,51.0,190.616,109.4323684210526,8.572101056482966,22.79,0.13859292911256438
4271,847,George,Russell,1045.0,2020,56,95.042,47.0,204.995,128.39153571428577,166.62760657192916,404.824,656.8587349795997
4272,847,George,Russell,1046.0,2020,87,55.404,80.0,230.214,63.14563218390809,12.523604604176175,25.608,2.1168556870982025
4273,847,George,Russell,1047.0,2020,54,103.328,54.0,193.504,107.79685185185188,10.374309412628815,22.085,
4274,847,George,Russell,1051.0,2021,55,85.768,55.0,225.818,92.48198181818182,8.985518224283037,30.563499999999998,6.282643750842476
4275,847,George,Russell,1052.0,2021,55,95.036,40.0,205.008,100.76098181818182,10.840127357614069,24.4345,0.2637508293825805
4276,847,George,Russell,1053.0,2021,30,86.543,28.0,204.203,101.98156666666665,19.238086518017138,29.983,
4277,847,George,Russell,1054.0,2021,65,82.654,60.0,202.661,88.29790769230766,11.863381170806502,24.376666666666665,2.1709519417373877
4278,847,George,Russell,1055.0,2021,65,83.208,30.0,202.264,86.86849230769232,6.546421467878168,22.866500000000002,1.3399673503485072
4279,847,George,Russell,1056.0,2021,77,75.539,59.0,159.033,78.03403896103895,3.2493644254707252,23.928,
4280,847,George,Russell,1057.0,2021,48,105.959,43.0,203.954,116.71262499999999,19.25513504610178,524.40225,1007.8467284180252
4281,847,George,Russell,1058.0,2021,36,70.499,28.0,220.496,74.04038888888891,8.868107387963029,41.812,6.368203671366047
4282,847,George,Russell,1059.0,2021,52,98.314,52.0,213.918,101.03498076923077,3.594996683793418,30.092,
4283,847,George,Russell,1060.0,2021,70,68.9,56.0,225.613,72.16027142857143,7.700026201576781,21.606,
4284,847,George,Russell,1061.0,2021,51,92.049,49.0,230.394,139.28711764705884,300.496588889235,1050.1775,1445.8431558023506
4285,847,George,Russell,1062.0,2021,70,82.112,62.0,192.074,108.03275714285714,179.2213264935275,503.0156666666667,826.6042350800856
4286,847,George,Russell,1064.0,2021,69,75.628,57.0,202.734,78.1920144927536,6.245893734599119,22.0835,4.878329683405992
4287,847,George,Russell,1065.0,2021,53,85.83500000000001,53.0,242.963,93.09635849056602,16.665678438375103,24.156,
4288,847,George,Russell,1066.0,2021,53,100.596,40.0,209.28,104.55758490566039,7.047744141087225,31.373,1.0012632021601542
4289,847,George,Russell,1067.0,2021,57,93.399,53.0,205.749,96.35471929824567,3.167150982882081,23.551,
4290,847,George,Russell,1069.0,2021,55,101.12,36.0,196.269,104.39547272727275,4.017120328712289,24.276,0.9956063479106598
4291,847,George,Russell,1070.0,2021,69,82.01599999999999,61.0,188.919,86.34620289855071,9.814548505661962,21.984,
4292,847,George,Russell,1071.0,2021,70,74.355,45.0,208.626,80.01341428571433,11.125910221018762,21.283250000000002,2.3179993349150627
4293,847,George,Russell,1072.0,2021,14,96.13,7.0,231.211,194.90285714285716,289.4759494906554,521.067,707.881770218728
4294,847,George,Russell,1074.0,2022,57,96.30199999999999,56.0,202.313,102.89114035087718,11.172843156253274,25.59866666666667,0.27782248529111875
4295,847,George,Russell,1075.0,2022,50,92.821,43.0,239.454,101.84049999999996,18.40995083881962,21.415,
4296,847,George,Russell,1076.0,2022,58,81.495,53.0,233.152,91.2438103448276,18.822315776997634,18.479,
