,driverId,fname,lname,raceId,year,laps,fastestLapTime,fastestLap,fastestLapSpeed,avg_laptime,lap_deviation,avg_pitstop,pit_dev,race_position,circuitId,constructorId,q1,q2,q3,starting_position
4140,807,Nico,Hülkenberg,349,2010,43,111.864,28.0,225.402,122.8159523809524,17.994321330464746,,,14.0,13.0,3.0,1:55.442,1:47.821,1:47.053,9.0
4141,807,Nico,Hülkenberg,350,2010,53,84.576,52.0,246.58,87.12045283018867,2.9925956868323533,,,7.0,14.0,3.0,1:23.516,1:22.989,1:23.037,8.0
4142,807,Nico,Hülkenberg,351,2010,61,112.213,45.0,162.751,118.13721311475406,10.403889343437472,,,10.0,15.0,3.0,1:47.984,1:47.674,,12.0
4143,807,Nico,Hülkenberg,353,2010,55,111.982,43.0,180.511,185.1211090909092,378.588979564405,,,10.0,35.0,3.0,1:38.115,1:37.620,,11.0
4144,807,Nico,Hülkenberg,354,2010,70,74.985,70.0,206.873,80.22808571428571,9.403518673444637,,,8.0,18.0,3.0,1:20.050,1:19.144,1:14.470,1.0
4145,807,Nico,Hülkenberg,355,2010,55,102.39699999999999,51.0,195.263,109.84727272727275,14.262582137854885,,,16.0,24.0,3.0,1:41.015,1:41.418,,15.0
4146,807,Nico,Hülkenberg,861,2012,56,102.173,51.0,195.304,177.49471428571428,402.8767923682111,23.587666666666667,0.2512415836069612,9.0,2.0,10.0,1:38.303,1:37.890,,16.0
4147,807,Nico,Hülkenberg,862,2012,56,100.977,48.0,194.337,104.2525357142857,4.915654344547115,26.717,8.046875169902908,15.0,17.0,10.0,1:36.921,1:36.745,,16.0
4148,807,Nico,Hülkenberg,863,2012,57,98.312,46.0,198.177,101.53559649122808,4.62526647440698,22.473,0.07712976079309357,12.0,3.0,10.0,1:34.601,1:33.807,,13.0
4149,807,Nico,Hülkenberg,864,2012,65,88.912,48.0,188.478,91.53398461538463,4.054330969362839,20.531333333333333,0.02328805129961095,10.0,4.0,10.0,1:23.720,1:23.177,,14.0
4150,807,Nico,Hülkenberg,865,2012,78,78.423,35.0,153.322,82.16819230769231,5.743529258144407,26.447,,8.0,6.0,10.0,1:15.418,1:15.421,,11.0
4151,807,Nico,Hülkenberg,866,2012,70,77.202,62.0,203.357,79.9403142857143,3.5321543064708396,24.121499999999997,0.6526595590351821,12.0,7.0,10.0,1:15.106,1:14.748,,13.0
4152,807,Nico,Hülkenberg,867,2012,57,104.226,40.0,187.174,110.11652631578947,10.883308811309677,20.765,0.6123544725075499,5.0,12.0,10.0,1:39.009,1:38.689,1:38.752,8.0
4153,807,Nico,Hülkenberg,868,2012,52,95.981,37.0,220.956,99.21430769230768,4.020499605762904,25.752,0.435577777210913,12.0,9.0,10.0,1:46.334,1:55.556,1:54.382,9.0
4154,807,Nico,Hülkenberg,869,2012,67,79.372,56.0,207.458,82.29886567164179,3.332159632282918,18.364333333333335,0.07800213672286958,9.0,10.0,10.0,1:16.271,1:39.467,1:43.501,5.0
4155,807,Nico,Hülkenberg,870,2012,69,86.07300000000001,60.0,183.235,88.73602898550722,3.475205122896534,20.6715,0.09121677477306557,11.0,11.0,10.0,1:22.176,1:21.653,1:22.847,10.0
4156,807,Nico,Hülkenberg,871,2012,44,113.75999999999999,40.0,221.645,122.19029545454545,18.049960204271724,21.424,1.0295474734076129,4.0,13.0,10.0,1:49.362,1:48.855,,12.0
4157,807,Nico,Hülkenberg,872,2012,50,88.578,46.0,235.439,91.52758,3.652417287836892,22.746,,21.0,14.0,,,,,
4158,807,Nico,Hülkenberg,873,2012,59,111.033,52.0,164.48,124.16198305084743,15.212873978052984,31.858999999999998,2.377929351347512,14.0,15.0,10.0,1:49.547,1:47.975,,11.0
4159,807,Nico,Hülkenberg,874,2012,53,97.938,46.0,213.453,101.6490754716981,8.916567746549669,21.3475,0.481539717988037,7.0,22.0,10.0,1:32.828,1:32.272,,10.0
4160,807,Nico,Hülkenberg,875,2012,55,102.64500000000001,54.0,196.931,106.07185454545451,3.872771275046016,21.5535,0.8082230508962243,6.0,35.0,10.0,1:38.981,1:38.428,1:38.266,8.0
4161,807,Nico,Hülkenberg,876,2012,60,89.23,60.0,206.769,92.0957,2.91876455347876,21.654,,8.0,68.0,10.0,1:27.185,1:26.241,,12.0
4162,807,Nico,Hülkenberg,878,2012,56,101.048,53.0,196.409,104.090375,3.5269831845489286,22.099,,8.0,69.0,10.0,1:37.756,1:37.066,1:37.141,8.0
4163,807,Nico,Hülkenberg,879,2012,71,78.21000000000001,38.0,198.342,89.13188732394366,12.979552213879993,19.241666666666667,4.4515213504299105,5.0,18.0,10.0,1:15.536,1:13.704,1:13.206,7.0
4164,807,Nico,Hülkenberg,881,2013,56,100.727,46.0,198.107,106.95937499999998,7.6515971560607134,22.630499999999998,0.6641638853977725,8.0,2.0,15.0,1:37.931,1:38.125,,12.0
4165,807,Nico,Hülkenberg,882,2013,56,100.63,31.0,195.007,104.34898214285711,4.087631287815704,21.04066666666667,1.567491733098881,10.0,17.0,15.0,1:36.985,1:36.261,,10.0
4166,807,Nico,Hülkenberg,883,2013,57,98.77000000000001,43.0,197.258,102.34089473684212,4.276862420898436,22.290000000000003,0.5867844578718838,12.0,3.0,15.0,1:34.409,1:33.976,,14.0
4167,807,Nico,Hülkenberg,884,2013,65,86.586,58.0,193.541,92.11018461538464,6.162507165037184,22.500833333333333,3.600529484210158,15.0,4.0,15.0,1:23.058,1:22.389,,15.0
4168,807,Nico,Hülkenberg,885,2013,78,79.85300000000001,29.0,150.576,106.59779487179487,163.0534654034108,24.974,,11.0,6.0,15.0,1:25.547,1:18.331,,11.0
4169,807,Nico,Hülkenberg,886,2013,45,79.056,40.0,198.588,82.07877777777777,3.5597173654971863,21.3185,0.43062802974260866,,,15.0,1:23.899,1:29.435,,11.0
4170,807,Nico,Hülkenberg,887,2013,52,96.013,48.0,220.882,107.67625000000001,17.83941114045627,26.93433333333333,2.4810506511019352,10.0,9.0,15.0,1:32.168,1:32.211,,15.0
4171,807,Nico,Hülkenberg,888,2013,60,94.244,58.0,196.647,102.07671666666667,11.986399746565407,20.715666666666667,0.452374107717642,10.0,20.0,15.0,1:31.132,1:30.231,,10.0
4172,807,Nico,Hülkenberg,890,2013,69,86.74,58.0,181.826,89.83826086956525,3.971313516784257,20.47366666666667,3.434247273178409,11.0,11.0,15.0,1:21.028,1:20.580,,12.0
4173,807,Nico,Hülkenberg,891,2013,44,113.11,41.0,222.919,116.14668181818183,3.633925814685612,23.7765,0.6257895013500957,13.0,13.0,15.0,2:01.712,1:49.088,,11.0
4174,807,Nico,Hülkenberg,892,2013,53,86.71600000000001,48.0,240.495,89.12654716981133,3.3011863926009637,25.633,,5.0,14.0,15.0,1:24.776,1:24.305,1:24.065,3.0
4175,807,Nico,Hülkenberg,893,2013,61,112.186,47.0,162.533,118.64578688524591,12.99473735801633,30.0815,0.24253762594698577,9.0,15.0,15.0,1:45.381,1:44.555,,11.0
4176,807,Nico,Hülkenberg,894,2013,55,102.608,53.0,197.002,113.05118181818185,15.990908807345768,23.883,0.3238549057834376,4.0,35.0,15.0,1:38.427,1:37.913,1:38.237,8.0
4177,807,Nico,Hülkenberg,895,2013,53,96.482,33.0,216.674,99.26256603773585,3.900532042158006,23.607,0.31678383797157356,6.0,22.0,15.0,1:32.465,1:31.848,1:31.644,7.0
4178,807,Nico,Hülkenberg,896,2013,54,88.947,52.0,207.426,93.2152037037037,7.221034547684558,25.995666666666665,2.6767484628431806,19.0,68.0,15.0,1:25.883,1:25.339,1:25.334,7.0
4179,807,Nico,Hülkenberg,897,2013,54,105.57,52.0,189.394,109.0124074074074,4.542555147144584,20.457666666666665,3.741508430210112,14.0,24.0,15.0,1:41.631,1:40.931,1:40.576,6.0
4180,807,Nico,Hülkenberg,898,2013,56,100.952,54.0,196.596,106.92049999999998,12.904537702261594,24.03,,6.0,69.0,15.0,1:38.339,1:37.828,1:37.296,4.0
4181,807,Nico,Hülkenberg,899,2013,71,76.80199999999999,49.0,201.979,79.1627042253521,3.0415037276901886,23.561999999999998,0.45961940777125737,8.0,18.0,15.0,1:26.071,1:27.441,1:29.582,10.0
4182,807,Nico,Hülkenberg,900,2014,57,92.568,56.0,206.235,98.76189473684211,10.714074177861649,22.774,0.2248599564173231,6.0,1.0,10.0,1:33.893,1:43.658,1:46.030,7.0
4183,807,Nico,Hülkenberg,901,2014,56,105.982,38.0,188.284,108.44951785714285,3.9506363445586903,25.1115,0.31749094475275846,5.0,2.0,10.0,1:58.883,2:00.839,2:01.712,7.0
4184,807,Nico,Hülkenberg,902,2014,57,98.785,37.0,197.228,105.46310526315791,10.9502257424288,24.5985,0.2241528496361357,5.0,3.0,10.0,1:34.874,1:35.116,,12.0
4185,807,Nico,Hülkenberg,903,2014,54,102.624,33.0,191.218,104.82841071428571,3.635105449398511,23.101,0.4765899705197327,6.0,17.0,10.0,1:55.913,1:56.847,1:56.366,8.0
4186,807,Nico,Hülkenberg,904,2014,65,91.411,42.0,183.325,93.7381692307692,3.5545672273904843,22.5395,0.26092240225783586,10.0,4.0,10.0,1:28.155,1:27.685,,11.0
4187,807,Nico,Hülkenberg,905,2014,77,80.767,38.0,148.872,85.56597402597403,10.026158228110404,25.714,,5.0,6.0,10.0,1:18.432,1:17.846,,11.0
4188,807,Nico,Hülkenberg,906,2014,70,78.936,64.0,198.89,85.22390000000001,12.740869095501122,23.902,,5.0,7.0,10.0,1:16.897,1:16.300,,11.0
4189,807,Nico,Hülkenberg,907,2014,71,73.156,60.0,212.882,74.91708450704225,3.1024069031570534,22.083,0.23051681066681234,9.0,70.0,10.0,1:10.389,1:09.624,,10.0
4190,807,Nico,Hülkenberg,908,2014,52,98.625,52.0,215.032,171.16896153846153,498.1572953755871,29.579,,8.0,9.0,10.0,1:41.271,1:37.112,1:38.329,4.0
4191,807,Nico,Hülkenberg,909,2014,67,82.098,44.0,200.57,84.88197014925373,6.37401754514075,19.539,0.03535533905932788,7.0,10.0,10.0,1:18.927,1:18.017,1:18.014,9.0
4192,807,Nico,Hülkenberg,910,2014,16,101.15100000000001,14.0,155.921,117.12464285714286,15.126928787924703,24.04,,,,10.0,1:26.149,1:24.647,1:24.775,9.0
4193,807,Nico,Hülkenberg,911,2014,44,113.612,40.0,221.934,116.86938636363635,3.558249845574459,23.832,0.012727922061358338,10.0,13.0,10.0,2:11.267,,,18.0
4194,807,Nico,Hülkenberg,912,2014,53,89.366,35.0,233.363,90.99701886792452,3.2605381014758312,25.547,,12.0,14.0,10.0,1:26.371,1:26.279,,14.0
4195,807,Nico,Hülkenberg,913,2014,60,112.762,27.0,161.703,121.1076,13.935747356337263,29.921333333333333,0.5295623979601779,9.0,15.0,10.0,1:47.370,1:47.308,,13.0
4196,807,Nico,Hülkenberg,914,2014,44,112.814,28.0,185.306,154.97656818181818,176.6880360900741,302.48074999999994,556.054319639952,8.0,22.0,10.0,1:35.000,1:35.099,,14.0
4197,807,Nico,Hülkenberg,915,2014,53,102.685,50.0,205.023,105.51043396226414,3.669460684065344,30.096,,12.0,71.0,10.0,1:40.273,1:40.058,,12.0
4198,807,Nico,Hülkenberg,916,2014,16,106.226,15.0,186.835,116.7755,20.706441126696145,33.427,,,,10.0,1:38.931,1:38.598,,13.0
4199,807,Nico,Hülkenberg,917,2014,71,73.728,70.0,210.4,76.99280281690146,4.029545059821865,23.429333333333332,0.11658616270095297,8.0,18.0,10.0,1:11.848,1:11.976,,12.0
4200,807,Nico,Hülkenberg,918,2014,55,105.777,47.0,189.024,109.17758181818178,4.5585395431354945,24.5435,4.103340651225536,6.0,24.0,10.0,1:42.444,1:42.384,,12.0
4201,807,Nico,Hülkenberg,926,2015,57,91.97,48.0,207.576,97.5657894736842,11.535285711887987,21.874499999999998,0.37123106012293894,7.0,1.0,10.0,1:29.651,1:29.208,,14.0
4202,807,Nico,Hülkenberg,927,2015,55,104.822,46.0,190.368,111.17621818181821,9.794609783108617,28.741333333333333,5.737375735763985,14.0,2.0,10.0,1:40.830,1:43.023,,13.0
4203,807,Nico,Hülkenberg,928,2015,9,105.844,6.0,185.401,107.17077777777779,2.6924477607642534,,,,,10.0,1:39.216,,,16.0
4204,807,Nico,Hülkenberg,929,2015,56,98.65299999999999,40.0,197.492,102.3783392857143,4.848895159168774,25.436666666666667,1.0631445495948968,13.0,3.0,10.0,1:35.653,1:34.613,1:34.450,8.0
4205,807,Nico,Hülkenberg,930,2015,65,90.888,51.0,184.38,94.78746153846154,4.42782189003847,22.579333333333334,0.06921223398600307,15.0,4.0,10.0,1:28.365,,,17.0
4206,807,Nico,Hülkenberg,931,2015,78,79.92099999999999,46.0,150.313,84.41861538461535,10.989629418649235,29.765500000000003,7.0816744135832765,11.0,6.0,10.0,1:17.552,1:17.193,,13.0
4207,807,Nico,Hülkenberg,932,2015,69,78.238,66.0,200.664,79.98162318840578,2.617688973466353,23.507,,8.0,7.0,10.0,1:16.186,1:15.706,1:15.614,7.0
4208,807,Nico,Hülkenberg,933,2015,71,72.541,62.0,214.686,77.19725352112677,12.771858860924679,21.685,,6.0,70.0,10.0,1:11.319,1:09.604,1:09.278,5.0
4209,807,Nico,Hülkenberg,934,2015,52,98.29599999999999,32.0,215.752,107.04755769230768,12.782333703912402,31.2245,3.771000464067857,7.0,9.0,10.0,1:34.594,1:33.693,1:33.673,9.0
4210,807,Nico,Hülkenberg,936,2015,41,88.074,38.0,179.072,90.72131707317074,4.130153238313468,22.3975,0.24819448019647755,,,10.0,1:24.115,1:23.826,,11.0
4211,807,Nico,Hülkenberg,938,2015,52,88.913,36.0,234.552,90.06740384615385,2.9835279633715874,24.286,,7.0,14.0,10.0,1:24.937,1:24.510,1:25.317,9.0
4212,807,Nico,Hülkenberg,939,2015,12,113.868,6.0,160.132,116.95233333333333,5.8320217971492765,30.868,,,,10.0,1:46.669,1:46.305,,11.0
4213,807,Nico,Hülkenberg,940,2015,53,98.331,43.0,212.6,100.79371698113208,3.892470657847801,27.667,7.009939871354104,6.0,22.0,10.0,1:35.328,1:34.390,,11.0
4214,807,Nico,Hülkenberg,942,2015,35,105.095,24.0,188.846,121.83671428571431,15.310154774204083,27.352,0.011313708498983515,,,10.0,1:58.325,1:59.333,,7.0
4215,807,Nico,Hülkenberg,943,2015,71,82.39099999999999,69.0,188.059,87.05490140845072,9.81672834379434,23.7065,0.607404725039243,7.0,32.0,10.0,1:21.315,1:20.935,1:20.788,10.0
4216,807,Nico,Hülkenberg,944,2015,70,76.774,66.0,202.052,78.39170000000001,3.153370147240447,24.104,0.13435028842544494,6.0,18.0,10.0,1:12.595,1:12.485,1:12.265,6.0
4217,807,Nico,Hülkenberg,945,2015,55,107.064,29.0,186.751,109.15987272727276,3.7777044325619213,22.1095,0.09121677477306306,7.0,24.0,10.0,1:41.996,1:41.925,1:41.686,7.0
4218,807,Nico,Hülkenberg,948,2016,57,92.833,49.0,205.646,115.25901754385964,150.4176326003337,555.661,754.474450244672,7.0,1.0,10.0,1:26.550,1:25.865,,10.0
4219,807,Nico,Hülkenberg,949,2016,56,95.188,53.0,204.681,101.13292857142858,5.950672034949705,27.0475,3.3610225130655307,15.0,3.0,10.0,1:31.987,1:31.604,1:31.620,8.0
4220,807,Nico,Hülkenberg,950,2016,55,99.824,48.0,196.581,107.99765454545454,11.946069301189473,25.9775,3.184815693254478,15.0,17.0,10.0,1:38.165,1:37.333,,10.0
4221,807,Nico,Hülkenberg,952,2016,20,91.81,8.0,182.529,98.55510000000001,12.781565034310773,22.176,,,,10.0,1:24.463,1:24.203,,11.0
4222,807,Nico,Hülkenberg,953,2016,78,79.232,74.0,151.62,93.10425641025637,15.930655191062193,26.139499999999998,1.3074404384139267,6.0,6.0,10.0,1:15.333,1:14.989,1:14.726,5.0
4223,807,Nico,Hülkenberg,954,2016,69,76.604,68.0,204.944,79.40718840579711,3.9534647138166044,22.9935,0.16617009357883827,8.0,7.0,10.0,1:14.663,1:14.166,1:13.952,9.0
4224,807,Nico,Hülkenberg,955,2016,51,108.012,37.0,200.077,110.78576470588234,3.426245225247225,20.347,,9.0,73.0,10.0,1:44.860,1:44.824,,12.0
4225,807,Nico,Hülkenberg,956,2016,64,70.309,53.0,221.502,76.00767187500003,9.859045984070763,21.454,4.337132981590488,19.0,70.0,10.0,1:07.385,1:07.257,1:09.285,3.0
4226,807,Nico,Hülkenberg,957,2016,52,97.618,51.0,217.25,111.02967307692303,23.025225810752076,30.307000000000002,0.6222539674441611,7.0,9.0,10.0,1:32.349,1:31.770,1:32.172,9.0
4227,807,Nico,Hülkenberg,958,2016,69,85.392,69.0,184.696,87.7349420289855,3.5011152251988715,22.682000000000002,0.9446946596652289,10.0,11.0,10.0,1:41.471,1:23.901,1:21.823,9.0
4228,807,Nico,Hülkenberg,959,2016,67,80.056,46.0,205.686,82.302223880597,3.1776369475335238,19.552999999999997,0.384461961707528,7.0,10.0,10.0,1:16.301,1:15.623,1:15.510,7.0
4229,807,Nico,Hülkenberg,960,2016,44,113.53,41.0,222.094,143.7946590909091,157.4425035278391,348.68233333333336,562.730939530015,4.0,13.0,10.0,1:48.080,1:47.317,1:47.543,7.0
4230,807,Nico,Hülkenberg,961,2016,53,86.95400000000001,40.0,239.837,89.18386792452833,4.025177502238665,24.298000000000002,0.3606244584051403,10.0,14.0,10.0,1:23.259,1:22.951,1:22.836,9.0
4231,807,Nico,Hülkenberg,963,2016,56,97.793,43.0,204.051,105.47924999999998,12.569240389646756,25.271,1.3003011189720641,8.0,2.0,10.0,1:34.827,1:34.441,1:34.489,8.0
4232,807,Nico,Hülkenberg,964,2016,53,97.351,39.0,214.74,99.29264150943398,3.5252794875253377,22.892000000000003,0.0848528137423864,8.0,22.0,10.0,1:32.448,1:32.200,1:32.142,9.0
4233,807,Nico,Hülkenberg,966,2016,71,83.288,50.0,186.034,85.77877464788729,6.660758981199799,22.134,,7.0,32.0,10.0,1:20.599,1:19.769,1:19.330,5.0
4234,807,Nico,Hülkenberg,967,2016,71,86.72800000000001,69.0,178.862,153.39664788732384,296.009410116498,1172.6966666666667,1028.3855040602884,7.0,18.0,10.0,1:12.428,1:12.360,1:12.104,8.0
4235,807,Nico,Hülkenberg,968,2016,55,105.949,31.0,188.717,107.89321818181817,3.8956550711012183,21.658,0.24890158697766496,7.0,24.0,10.0,1:41.000,1:40.709,1:40.501,7.0
4236,807,Nico,Hülkenberg,969,2017,56,88.486,55.0,215.749,91.4486607142857,4.421026072908603,23.1445,0.020506096654409816,11.0,1.0,4.0,1:24.975,1:25.091,,12.0
4237,807,Nico,Hülkenberg,970,2017,55,98.015,36.0,200.21,107.56636363636365,19.36704983782701,23.1502,9.871616595066888,12.0,17.0,4.0,1:34.453,1:33.636,1:33.580,7.0
4238,807,Nico,Hülkenberg,971,2017,57,95.372,40.0,204.286,100.23792982456142,11.461047357493198,25.884500000000003,1.059953064998634,9.0,3.0,4.0,1:31.057,1:30.169,1:29.842,7.0
4239,807,Nico,Hülkenberg,972,2017,52,98.418,52.0,213.912,103.55636538461532,11.511148287772686,30.28,,8.0,71.0,4.0,1:35.507,1:35.328,1:35.285,8.0
4240,807,Nico,Hülkenberg,973,2017,65,86.703,56.0,193.28,89.549,7.790777446362462,22.426,0.09050966799187816,6.0,4.0,4.0,1:22.091,1:21.397,,13.0
4241,807,Nico,Hülkenberg,974,2017,15,77.885,13.0,154.242,79.33786666666667,3.450269738247529,,,,,4.0,1:13.787,1:13.628,,12.0
4242,807,Nico,Hülkenberg,975,2017,70,76.136,64.0,206.204,80.65040000000002,10.73924839811994,26.764,,8.0,7.0,4.0,1:13.804,1:13.406,1:13.271,10.0
4243,807,Nico,Hülkenberg,976,2017,24,108.536,9.0,199.111,190.86749999999998,274.39818347652624,450.1806666666667,747.7838729113737,,,4.0,1:43.930,1:44.267,,14.0
4244,807,Nico,Hülkenberg,977,2017,70,69.043,64.0,225.146,70.9981142857143,2.727117507514657,21.977,,13.0,70.0,4.0,1:06.174,1:05.597,,11.0
4245,807,Nico,Hülkenberg,978,2017,51,92.577,43.0,229.08,97.16743137254903,11.198975925065472,30.841,,6.0,9.0,4.0,1:39.201,1:29.340,1:28.856,6.0
4246,807,Nico,Hülkenberg,979,2017,67,81.611,61.0,193.253,87.56398507462686,11.726202545416719,31.86,,17.0,11.0,4.0,1:18.137,1:17.655,1:17.468,7.0
4247,807,Nico,Hülkenberg,980,2017,44,108.922,39.0,231.49,116.1569772727273,16.524011513184185,23.523000000000003,0.02262741699796954,6.0,13.0,4.0,1:45.280,1:44.988,1:44.982,7.0
4248,807,Nico,Hülkenberg,981,2017,52,86.131,46.0,242.128,87.78290384615381,3.165516872329783,24.418,,13.0,14.0,4.0,1:39.242,1:38.059,,12.0
4249,807,Nico,Hülkenberg,982,2017,48,108.011,37.0,168.816,132.9132291666667,27.933170679730594,35.029333333333334,16.55611612264986,,,4.0,1:42.586,1:41.277,1:41.013,7.0
4250,807,Nico,Hülkenberg,983,2017,55,94.26599999999999,52.0,211.686,99.30058181818183,4.047065570174632,25.293,0.5953839097590722,16.0,2.0,4.0,1:32.586,1:31.778,1:31.607,8.0
4251,807,Nico,Hülkenberg,984,2017,40,95.88300000000001,28.0,218.028,100.81819999999998,10.337098527100066,23.199,,,,4.0,1:30.252,1:29.879,,12.0
4252,807,Nico,Hülkenberg,985,2017,3,104.27000000000001,2.0,190.34,107.46466666666667,4.676250777421299,,,,,4.0,1:35.740,,,15.0
4253,807,Nico,Hülkenberg,986,2017,24,81.691,18.0,189.67,83.69737500000001,3.849250359683265,22.587,,,,4.0,1:18.322,1:17.792,1:17.466,8.0
4254,807,Nico,Hülkenberg,987,2017,70,73.758,57.0,210.314,78.62685714285715,13.335087565707743,19.8955,2.795393174492632,10.0,18.0,4.0,1:10.078,1:09.726,1:09.703,8.0
4255,807,Nico,Hülkenberg,988,2017,55,102.376,53.0,195.303,104.35954545454545,4.016161424277988,29.724,,6.0,24.0,4.0,1:38.781,1:38.138,1:38.282,7.0
4256,807,Nico,Hülkenberg,989,2018,58,87.081,57.0,219.23,93.20610344827587,10.425485865558995,22.628,,7.0,1.0,4.0,1:23.782,1:23.544,1:23.532,8.0
4257,807,Nico,Hülkenberg,990,2018,57,94.667,50.0,205.807,98.61340350877192,6.453766635128804,24.418,0.05091168824543084,6.0,3.0,4.0,1:30.260,1:29.187,1:29.570,8.0
4258,807,Nico,Hülkenberg,991,2018,56,96.881,56.0,202.553,102.81128571428573,11.501273312455114,23.4755,0.252437120883597,6.0,17.0,4.0,1:33.545,1:32.494,1:32.532,7.0
4259,807,Nico,Hülkenberg,992,2018,10,108.86699999999999,10.0,198.506,138.90449999999998,30.422851792142474,,,,,4.0,1:43.746,1:43.232,1:43.066,9.0
4260,807,Nico,Hülkenberg,994,2018,78,76.061,57.0,157.941,79.48264102564099,4.023091180756987,25.213,,8.0,6.0,4.0,1:13.065,1:12.411,,11.0
4261,807,Nico,Hülkenberg,995,2018,67,75.588,64.0,207.699,79.6321343283582,10.99415452520596,24.521,,7.0,7.0,4.0,1:12.795,1:11.916,1:11.973,7.0
4262,807,Nico,Hülkenberg,996,2018,53,95.87299999999999,46.0,219.365,103.83724528301885,15.279962328670914,25.016,,9.0,34.0,4.0,1:32.949,1:32.115,,12.0
4263,807,Nico,Hülkenberg,997,2018,11,70.38,7.0,220.869,71.8121818181818,2.3143165219209694,,,,,4.0,1:04.864,1:04.676,1:05.019,10.0
4264,807,Nico,Hülkenberg,998,2018,52,93.405,48.0,227.049,101.5000769230769,14.6138206098712,28.719,,6.0,9.0,4.0,1:28.017,1:27.901,,11.0
4265,807,Nico,Hülkenberg,999,2018,67,77.91,66.0,211.351,83.23065671641793,9.93082298849676,20.382666666666665,0.6923159201790277,5.0,10.0,4.0,1:13.479,1:12.946,1:12.560,7.0
4266,808,Vitaly,Petrov,337,2010,13,124.307,7.0,182.422,125.84176923076923,2.317519836443193,,,,,4.0,1:56.167,1:56.619,,17.0
4267,808,Vitaly,Petrov,338,2010,9,103.132,6.0,185.11,128.42122222222224,24.18437250466599,,,,,4.0,1:26.471,,,18.0
4268,808,Vitaly,Petrov,339,2010,32,100.693,32.0,198.174,103.57371874999995,4.038911872261534,,,,,4.0,1:47.952,1:48.760,,11.0
4269,808,Vitaly,Petrov,340,2010,56,103.801,14.0,189.05,115.1743392857143,11.840850980285902,,,7.0,17.0,4.0,1:37.031,1:36.311,,14.0
4270,808,Vitaly,Petrov,341,2010,65,85.47,63.0,196.068,88.9278,3.407890151912177,,,11.0,4.0,4.0,1:22.976,1:22.139,,14.0
4271,808,Vitaly,Petrov,342,2010,73,76.405,60.0,157.371,84.7547222222222,13.855194973465318,,,13.0,6.0,4.0,1:15.482,1:15.576,,14.0
4272,808,Vitaly,Petrov,343,2010,57,89.16499999999999,57.0,215.519,94.13954385964912,8.75017914320733,,,15.0,5.0,4.0,1:27.620,1:27.387,1:27.430,9.0
4273,808,Vitaly,Petrov,344,2010,68,79.453,58.0,197.596,83.90236764705878,4.563531723149451,,,17.0,7.0,4.0,1:16.569,1:16.844,,14.0
4274,808,Vitaly,Petrov,345,2010,57,100.1,57.0,194.889,106.62908771929831,12.606481527770748,,,14.0,12.0,4.0,1:39.004,1:38.552,1:38.523,10.0
4275,808,Vitaly,Petrov,346,2010,52,92.48400000000001,52.0,229.311,98.7995,7.614566125164967,,,13.0,9.0,4.0,1:31.638,1:31.796,,16.0
4276,808,Vitaly,Petrov,347,2010,66,77.19800000000001,62.0,213.3,79.92596969696972,2.7076587443750513,,,10.0,10.0,4.0,1:16.521,1:15.307,,13.0
4277,808,Vitaly,Petrov,348,2010,70,83.799,61.0,188.207,87.69661428571428,6.406427861961578,,,5.0,11.0,4.0,1:21.558,1:20.797,1:21.229,7.0
4278,808,Vitaly,Petrov,349,2010,44,111.175,32.0,226.799,122.00270454545453,16.21227884442163,,,9.0,13.0,4.0,,,,24.0
4279,808,Vitaly,Petrov,350,2010,53,84.644,53.0,246.382,87.99039622641506,3.094460940626398,,,13.0,14.0,4.0,1:24.086,1:23.819,,15.0
4280,808,Vitaly,Petrov,351,2010,60,111.90299999999999,46.0,163.202,117.96031666666664,10.253443263725089,,,11.0,15.0,4.0,1:48.906,1:48.165,,13.0
4281,808,Vitaly,Petrov,353,2010,39,113.031,39.0,178.835,213.62489743589745,446.7289810509036,,,,,4.0,1:38.174,1:37.799,,15.0
4282,808,Vitaly,Petrov,354,2010,70,75.485,70.0,205.503,80.5676142857143,8.89487559247402,,,16.0,18.0,4.0,1:20.189,1:19.153,1:17.656,10.0
4283,808,Vitaly,Petrov,355,2010,55,102.311,52.0,195.427,109.46103636363637,14.465505812312974,,,6.0,24.0,4.0,1:41.018,1:40.658,1:40.901,10.0
4284,808,Vitaly,Petrov,841,2011,58,90.064,55.0,211.969,93.11756896551726,4.63205095763288,25.109,0.8117585848021563,3.0,1.0,4.0,1:25.543,1:25.582,1:25.247,6.0
4285,808,Vitaly,Petrov,842,2011,52,101.054,49.0,197.466,105.78167307692306,5.2622147567281585,24.852,3.3367235426387962,17.0,2.0,4.0,1:37.210,1:36.642,1:36.324,8.0
4286,808,Vitaly,Petrov,843,2011,56,101.261,50.0,193.792,104.92196428571432,3.925177563855195,21.993000000000002,0.016970562748475273,9.0,17.0,4.0,1:35.370,1:35.149,,10.0
4287,808,Vitaly,Petrov,844,2011,58,90.618,48.0,212.063,94.58148275862068,4.470958099139258,21.56125,0.23301984893995617,8.0,5.0,4.0,1:27.475,1:26.654,1:26.296,7.0
4288,808,Vitaly,Petrov,845,2011,65,89.592,35.0,187.047,92.47923076923077,4.3858245831358165,22.608999999999998,1.4067761015883078,11.0,4.0,4.0,1:23.069,1:22.948,1:22.471,6.0
